# Time series at grid cell: 100   1   1
  Time(day)                            pH           H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    CH3COOH(aq)            CaOH+                  CaCH3COO+              CaHCO3+                CaCO3(aq)              CaSO4(aq)              H2CO3(aq)              HCO3-                  FeOH+                  FeCH3COO+              FeHCO3+                FeCO3(aq)              Fe(CO3)2--             FeSO4(aq)              FeCl+                  Fe(HS)2(aq)            Fe(HS)3-               H2S(aq)                S--                    KSO4-                  MgOH+                  MgCH3COO+              MgHCO3+                MgCO3(aq)              MgSO4(aq)              NaCH3COO(aq)           NaHCO3(aq)             NaCO3-                 NaSO4-                 HSO4-                  OH-                   
  6.70802E+00                8.00052124210677E+00   4.48714238817569E-04   4.61185714496998E-04   6.24653123894702E-02   1.69000000176675E-02   1.27582185020179E-02   1.85000000193401E-02   1.04000000108723E-01   5.12000000535249E-04   4.20274960750465E-09   5.58314997295989E-19   9.56976060270963E-15   7.90543640470014E-09   2.49989946209385E-08   2.01351111006657E-07   1.00000000104541E-03  -7.91179529690458E+00  -5.33157400069046E+00  -1.36730119473739E+00  -1.77211327282510E+00  -2.15249636171180E+00  -1.97260487194150E+00  -1.00871196622491E+00  -3.32532068901347E+00  -8.66043865732082E+00  -1.82531204526235E+01  -1.40476923952586E+01  -8.15323651366683E+00  -7.60207735133411E+00  -6.69604587673183E+00  -2.99999995788572E+00  -1.15379932559092E+01  -7.08534426177864E+00  -9.58507234489756E+00  -5.01430821858188E+00  -5.34402063531943E+00  -2.24374046414270E+00  -5.19722913025066E+00  -3.39893704895373E+00  -1.04932865573860E+01  -1.54530146405209E+01  -1.05222505141921E+01  -9.50196293097156E+00  -1.32243006996553E+01  -8.81168275970930E+00  -1.00116631076409E+01  -2.85664886035039E+01  -4.05624785168144E+01  -1.52150099875359E+01  -1.86013687192768E+01  -4.40673553968102E+00  -6.07934372840950E+00  -9.42782943135150E+00  -4.74706530520654E+00  -5.31677772187648E+00  -2.10649755063554E+00  -9.61568964596285E+00  -4.93492551971663E+00  -5.59417061876654E+00  -2.22389044748552E+00  -7.79106470813120E+00  -5.86094758041232E+00
  8.63205E+00                8.00052277332991E+00   4.48712605486524E-04   4.61184224639870E-04   6.24653142237487E-02   1.69000000201489E-02   1.27582183084716E-02   1.85000000220564E-02   1.04000000123993E-01   5.12000000610426E-04   5.29530714653652E-09   5.58309094475145E-19   8.37124118093820E-15   7.39352899104422E-09   2.49981805325537E-08   2.01351110885654E-07   1.00000000119224E-03  -7.91179682797499E+00  -5.33157398896909E+00  -1.36730118284301E+00  -1.77211327341168E+00  -2.15249637036530E+00  -1.97260487352705E+00  -1.00871196650086E+00  -3.32532068970711E+00  -8.56008102133667E+00  -1.82531250442537E+01  -1.41058035160995E+01  -8.18231058643227E+00  -7.60209149429668E+00  -6.69604587699282E+00  -2.99999995782195E+00  -1.15670688604710E+01  -7.08534274013729E+00  -9.61414642761542E+00  -5.01430974939719E+00  -5.34402063552654E+00  -2.24374046434360E+00  -5.19723218290994E+00  -3.39893856979225E+00  -1.03929273911070E+01  -1.53817310786011E+01  -1.04218944003698E+01  -9.40160528654101E+00  -1.31239430433617E+01  -8.71132511527255E+00  -9.91130547368666E+00  -2.85823532116650E+01  -4.06364542456615E+01  -1.52731226402627E+01  -1.86594783077695E+01  -4.40673553048150E+00  -6.07934219960642E+00  -9.45690350689884E+00  -4.74706682885133E+00  -5.31677771491307E+00  -2.10649754366591E+00  -9.64476371997247E+00  -4.93492704182370E+00  -5.59417060903552E+00  -2.22389043774828E+00  -7.79106622890853E+00  -5.86094604872912E+00
  1.03713E+01                8.00052422975575E+00   4.48711051702477E-04   4.61182808336923E-04   6.24653159585683E-02   1.69000000223989E-02   1.27582181339381E-02   1.85000000245194E-02   1.04000000137839E-01   5.12000000678590E-04   6.34707118901089E-09   5.58303480427303E-19   7.42847311941842E-15   6.96441469939158E-09   2.49968789595815E-08   2.01351110760232E-07   1.00000000132537E-03  -7.91179828423379E+00  -5.33157397787819E+00  -1.36730117156486E+00  -1.77211327397992E+00  -2.15249637809982E+00  -1.97260487488533E+00  -1.00871196675610E+00  -3.32532069034517E+00  -8.48139881087666E+00  -1.82531294113010E+01  -1.41576937208631E+01  -8.20827774656967E+00  -7.60211410716914E+00  -6.69604587726335E+00  -2.99999995776413E+00  -1.15930374776612E+01  -7.08534129246122E+00  -9.64011359690793E+00  -5.01431120537584E+00  -5.34402063575190E+00  -2.24374046456413E+00  -5.19723508678626E+00  -3.39894001658915E+00  -1.03142437252364E+01  -1.53290160296991E+01  -1.03432136381539E+01  -9.32292306857185E+00  -1.30452608141466E+01  -8.63264289729856E+00  -9.83262326537340E+00  -2.86074514134261E+01  -4.07134426520168E+01  -1.53250143021768E+01  -1.87113670548767E+01  -4.40673552203008E+00  -6.07934074545154E+00  -9.48287066970293E+00  -4.74706827834156E+00  -5.31677770865001E+00  -2.10649753739802E+00  -9.67073088142403E+00  -4.93492848996140E+00  -5.59417060007484E+00  -2.22389042878277E+00  -7.79106767564047E+00  -5.86094459180014E+00
  1.20845E+01                8.00052590098937E+00   4.48709268620211E-04   4.61181185600725E-04   6.24653179262521E-02   1.69000000246287E-02   1.27582179370707E-02   1.85000000269603E-02   1.04000000151561E-01   5.12000000746145E-04   7.58580710967271E-09   5.58297038167817E-19   6.62253488922273E-15   6.57529105166125E-09   2.49945590087078E-08   2.01351110631349E-07   1.00000000145732E-03  -7.91179995529129E+00  -5.33157396544788E+00  -1.36730115893789E+00  -1.77211327465998E+00  -2.15249638699082E+00  -1.97260487657831E+00  -1.00871196706418E+00  -3.32532069107791E+00  -8.40397038886389E+00  -1.82531344226505E+01  -1.42075689149327E+01  -8.23324739287736E+00  -7.60215441574558E+00  -6.69604587754134E+00  -2.99999995770683E+00  -1.16180087958635E+01  -7.08533963118902E+00  -9.66508325360442E+00  -5.01431287613742E+00  -5.34402063598896E+00  -2.24374046479686E+00  -5.19723841905369E+00  -3.39894167693387E+00  -1.02368136330604E+01  -1.52765572554918E+01  -1.02657868780117E+01  -9.24549463790514E+00  -1.29678323708861E+01  -8.55521446662752E+00  -9.75519484570497E+00  -2.86297733823932E+01  -4.07856398148749E+01  -1.53748911682442E+01  -1.87612405764155E+01  -4.40673551244345E+00  -6.07933907687317E+00  -9.50784031908312E+00  -4.74706994178685E+00  -5.31677770157077E+00  -2.10649753031445E+00  -9.69570052915627E+00  -4.93493015175875E+00  -5.59417058992946E+00  -2.22389041863306E+00  -7.79106933591745E+00  -5.86094292003604E+00
  1.40564E+01                8.00052848507303E+00   4.48706511158864E-04   4.61178682912303E-04   6.24653209559289E-02   1.69000000272205E-02   1.27582176506540E-02   1.85000000297974E-02   1.04000000167510E-01   5.12000000824663E-04   9.58499813317497E-09   5.58287077603519E-19   5.84058497028931E-15   6.17404877515353E-09   2.49895165254417E-08   2.01351110428459E-07   1.00000000161067E-03  -7.91180253907953E+00  -5.33157394648926E+00  -1.36730113965220E+00  -1.77211327578340E+00  -2.15249640001020E+00  -1.97260487912489E+00  -1.00871196755807E+00  -3.32532069219144E+00  -8.30238015800602E+00  -1.82531421709571E+01  -1.42621366579888E+01  -8.26059232524231E+00  -7.60224204055853E+00  -6.69604587797895E+00  -2.99999995764023E+00  -1.16453563134209E+01  -7.08533706192033E+00  -9.69242820150122E+00  -5.01431545942707E+00  -5.34402063638443E+00  -2.24374046518788E+00  -5.19724357200395E+00  -3.39894424464454E+00  -1.01352208199145E+01  -1.52023119595114E+01  -1.01641992174241E+01  -9.14390439442335E+00  -1.28662421081715E+01  -8.45362422314128E+00  -9.65360461876228E+00  -2.86373186424122E+01  -4.08477528176504E+01  -1.54294614966658E+01  -1.88158057332116E+01  -4.40673549814219E+00  -6.07933649695026E+00  -9.53518525630871E+00  -4.74707251440528E+00  -5.31677769129502E+00  -2.10649752003426E+00  -9.72304546388793E+00  -4.93493272188325E+00  -5.59417057478083E+00  -2.22389040347999E+00  -7.79107190351732E+00  -5.86094033506252E+00
  1.60424E+01                8.00053241845032E+00   4.48702313792744E-04   4.61174885417765E-04   6.24653255662812E-02   1.69000000298660E-02   1.27582172189710E-02   1.85000000326934E-02   1.04000000183790E-01   5.12000000904812E-04   1.27754974292219E-08   5.58271915735605E-19   5.20379628025740E-15   5.82635119022410E-09   2.49801730469393E-08   2.01351110157947E-07   1.00000000176721E-03  -7.91180647204679E+00  -5.33157391811502E+00  -1.36730111082553E+00  -1.77211327761457E+00  -2.15249642013965E+00  -1.97260488346955E+00  -1.00871196837459E+00  -3.32532069391909E+00  -8.17759438245557E+00  -1.82531539656147E+01  -1.43122724669638E+01  -8.28576573430990E+00  -7.60240445185950E+00  -6.69604587856242E+00  -2.99999995757224E+00  -1.16705336574047E+01  -7.08533315116454E+00  -9.71760163418529E+00  -5.01431939170055E+00  -5.34402063693147E+00  -2.24374046573026E+00  -5.19725141557716E+00  -3.39894815323617E+00  -1.00104311134788E+01  -1.51026995965155E+01  -1.00394173540177E+01  -9.01911859929050E+00  -1.27414562842839E+01  -8.32883842800377E+00  -9.52881884891764E+00  -2.86128044914248E+01  -4.08733744752222E+01  -1.54796012407970E+01  -1.88659376057890E+01  -4.40673547641554E+00  -6.07933257015793E+00  -9.56035867293263E+00  -4.74707643061861E+00  -5.31677767578192E+00  -2.10649750451650E+00  -9.74821887637131E+00  -4.93493663395604E+00  -5.59417055182548E+00  -2.22389038051998E+00  -7.79107581195667E+00  -5.86093640045021E+00
  2.25710E+01                8.00057340512150E+00   4.48658579362640E-04   4.61135573943487E-04   6.24653750040595E-02   1.69000000389348E-02   1.27582128302814E-02   1.85000000426206E-02   1.04000000239597E-01   5.12000001179555E-04   4.91387243662432E-08   5.58113953647774E-19   4.19230218120012E-15   5.21599568565884E-09   2.48748312877593E-08   2.01351107374134E-07   1.00000000230382E-03  -7.91184745424330E+00  -5.33157361922959E+00  -1.36730080704874E+00  -1.77211329902679E+00  -2.15249662901893E+00  -1.97260493212636E+00  -1.00871197779619E+00  -3.32532071245412E+00  -7.59254843846038E+00  -1.82532768658851E+01  -1.44061375624077E+01  -8.33382530805902E+00  -7.60423975055361E+00  -6.69604588456683E+00  -2.99999995733920E+00  -1.17186342346198E+01  -7.08529240056940E+00  -9.76566145486888E+00  -5.01436036629771E+00  -5.34402064287382E+00  -2.24374047166791E+00  -5.19733314670574E+00  -3.39898888018529E+00  -9.42534421000916E+00  -1.45657132643246E+01  -9.45441217574038E+00  -8.43407245235837E+00  -1.21564098343134E+01  -7.74379228106693E+00  -8.94377296862006E+00  -2.82154888104871E+01  -4.05699238851903E+01  -1.55735073423267E+01  -1.89597616815993E+01  -4.40673524980433E+00  -6.07929165659259E+00  -9.60841833038858E+00  -4.74711724198813E+00  -5.31677751849663E+00  -2.10649734722650E+00  -9.79627848790873E+00  -4.93497739940702E+00  -5.59417031258890E+00  -2.22389014127869E+00  -7.79111653729017E+00  -5.86089540030077E+00
  2.91381E+01                8.00071991536349E+00   4.48502290804965E-04   4.60995698443714E-04   6.24655575000168E-02   1.69000000487472E-02   1.27581973341470E-02   1.85000000533617E-02   1.04000000299979E-01   5.12000001476822E-04   1.86446403501306E-07   5.57549703695898E-19   4.73041877642201E-15   5.49477983032105E-09   2.45346548196349E-08   2.01351096360641E-07   1.00000000288442E-03  -7.91199394655114E+00  -5.33157252066975E+00  -1.36729968890100E+00  -1.77211338050711E+00  -2.15249736681696E+00  -1.97260510510869E+00  -1.00871201285579E+00  -3.32532077981571E+00  -7.01341870294547E+00  -1.82537161571650E+01  -1.43536812221503E+01  -8.31121276653034E+00  -7.61021994208871E+00  -6.69604590832185E+00  -2.99999995708705E+00  -1.16961682706450E+01  -7.08514673712797E+00  -9.74304980366055E+00  -5.01450682812396E+00  -5.34402066666640E+00  -2.24374049545794E+00  -5.19762529576561E+00  -3.39913444883132E+00  -8.84606807325480E+00  -1.39639711398034E+01  -8.87542816425371E+00  -7.85494200283802E+00  -1.15772782695884E+01  -7.16466183154404E+00  -8.36464348406213E+00  -2.75314466837079E+01  -3.98334253999651E+01  -1.55211975901233E+01  -1.89071586989889E+01  -4.40673443400507E+00  -6.07914541732282E+00  -9.58580610232008E+00  -4.74726312695420E+00  -5.31677696542903E+00  -2.10649679415636E+00  -9.77366609513130E+00  -4.93512311966417E+00  -5.59416945039575E+00  -2.22388927908300E+00  -7.79126209947719E+00  -5.86074883603891E+00
  3.52008E+01                8.00106417615904E+00   4.48135255848221E-04   4.60668052072439E-04   6.24659971169480E-02   1.69000000585189E-02   1.27581624054621E-02   1.85000000640581E-02   1.04000000360111E-01   5.12000001772852E-04   5.19125103267539E-07   5.56226259205118E-19   6.80266120015783E-15   6.47515940428218E-09   2.38279071514066E-08   2.01351065050699E-07   1.00000000346260E-03  -7.91233815634678E+00  -5.33156986124927E+00  -1.36729697384222E+00  -1.77211357828226E+00  -2.15249900032281E+00  -1.97260546753990E+00  -1.00871209440495E+00  -3.32532093626704E+00  -6.56870155422876E+00  -1.82547482586309E+01  -1.41958800579115E+01  -8.23991388841159E+00  -7.62291399499827E+00  -6.69604597585431E+00  -2.99999995683594E+00  -1.16252138447394E+01  -7.08480441981261E+00  -9.67175299278070E+00  -5.01485095123446E+00  -5.34402073432281E+00  -2.24374056317169E+00  -5.19831180385031E+00  -3.39947649657017E+00  -8.40100697371686E+00  -1.34479555467010E+01  -8.43105350514164E+00  -7.41022328827186E+00  -1.11325568482684E+01  -6.71994311703521E+00  -7.91992701506729E+00  -2.67711280290657E+01  -3.89153055293609E+01  -1.53637409079570E+01  -1.87490128982661E+01  -4.40673254363827E+00  -6.07880179761573E+00  -9.51450798611423E+00  -4.74760594473871E+00  -5.31677572775945E+00  -2.10649555654410E+00  -9.70236762187072E+00  -4.93546558039394E+00  -5.59416744498851E+00  -2.22388727373309E+00  -7.79160412891286E+00  -5.86040442162518E+00
  4.04355E+01                8.00162796351364E+00   4.47534867864545E-04   4.60133150494279E-04   6.24667268412878E-02   1.69000000675118E-02   1.27581035343273E-02   1.85000000739020E-02   1.04000000415449E-01   5.12000002045289E-04   1.07608248567463E-06   5.54065608249665E-19   1.00237192570375E-14   7.65604932960116E-09   2.27878131386582E-08   2.01351015932301E-07   1.00000000399471E-03  -7.91290186372117E+00  -5.33156547039548E+00  -1.36729249566398E+00  -1.77211390957589E+00  -2.15250178229090E+00  -1.97260610770322E+00  -1.00871223248978E+00  -3.32532119865116E+00  -6.25212950076552E+00  -1.82564385528432E+01  -1.40274941551576E+01  -8.16716179606850E+00  -7.64229724431307E+00  -6.69604608179789E+00  -2.99999995660485E+00  -1.15530258399414E+01  -7.08424390054243E+00  -9.59900436260622E+00  -5.01541452266715E+00  -5.34402084042754E+00  -2.24374066929666E+00  -5.19943600065945E+00  -3.40003659308006E+00  -8.08387161901536E+00  -1.30586320810952E+01  -8.11504224114300E+00  -7.09364855894525E+00  -1.08159776538571E+01  -6.40336838772886E+00  -7.60335604870935E+00  -2.61177854600602E+01  -3.80935769764861E+01  -1.51959191395753E+01  -1.85800626189850E+01  -4.40672937581127E+00  -6.07823908742782E+00  -9.44175716042033E+00  -4.74816732065198E+00  -5.31677363834475E+00  -2.10649346714966E+00  -9.62961617464129E+00  -4.93602633477168E+00  -5.59416408998501E+00  -2.22388391874984E+00  -7.79216419664914E+00  -5.85984039335928E+00
  4.47893E+01                8.00234392912393E+00   4.46773641006061E-04   4.59456288590214E-04   6.24676646881221E-02   1.69000000753617E-02   1.27580261534761E-02   1.85000000824948E-02   1.04000000463755E-01   5.12000002283098E-04   1.79839945207950E-06   5.51333726977704E-19   1.37765383572644E-14   8.69713022614483E-09   2.15776778096250E-08   2.01350957784712E-07   1.00000000445918E-03  -7.91361773467509E+00  -5.33155986371222E+00  -1.36728678548484E+00  -1.77211433932258E+00  -2.15250548485607E+00  -1.97260699524858E+00  -1.00871241423930E+00  -3.32532154066610E+00  -6.02909087288074E+00  -1.82585851858705E+01  -1.38893374807771E+01  -8.11179336283644E+00  -7.66599518946848E+00  -6.69604620721657E+00  -2.99999995640314E+00  -1.14983737275963E+01  -7.08353221281697E+00  -9.54364043695790E+00  -5.01613023273532E+00  -5.34402096600535E+00  -2.24374079475151E+00  -5.20086352403087E+00  -3.40074778046985E+00  -7.86011760083995E+00  -1.27802258249969E+01  -7.89271562076121E+00  -6.87060635407311E+00  -1.05929297544486E+01  -6.18032618273376E+00  -7.38031874507605E+00  -2.56184350100921E+01  -3.74560697561367E+01  -1.50584788415019E+01  -1.84411892817070E+01  -4.40672524791929E+00  -6.07752452655713E+00  -9.38639035618067E+00  -4.74888015212882E+00  -5.31677088533123E+00  -2.10649071401318E+00  -9.57424852322900E+00  -4.93673831907589E+00  -5.59415972755900E+00  -2.22387955620087E+00  -7.79287534983826E+00  -5.85912414262994E+00
  5.02088E+01                8.00361601383679E+00   4.45424402332656E-04   4.58260210968225E-04   6.24693646221035E-02   1.69000000855837E-02   1.27578855990617E-02   1.85000000936841E-02   1.04000000526656E-01   5.12000002592769E-04   3.12257218326122E-06   5.46513030031605E-19   1.96451324578243E-14   9.84945746367229E-09   1.96269710387461E-08   2.01350855861540E-07   1.00000000506400E-03  -7.91488965352512E+00  -5.33154975434475E+00  -1.36727649496827E+00  -1.77211512723841E+00  -2.15251225768798E+00  -1.97260865742890E+00  -1.00871274748367E+00  -3.32532216186702E+00  -5.78946817549842E+00  -1.82623992254823E+01  -1.37351420215022E+01  -8.05776221095985E+00  -7.70714661133801E+00  -6.69604642705502E+00  -2.99999995614047E+00  -1.14456152829762E+01  -7.08226790905319E+00  -9.48961746852532E+00  -5.01740186966941E+00  -5.34402118605479E+00  -2.24374101479020E+00  -5.20339968477744E+00  -3.40201120750988E+00  -7.61922382686195E+00  -1.24865733863501E+01  -7.65435778748108E+00  -6.63097710390834E+00  -1.03532902409719E+01  -5.94069693255822E+00  -7.14069840302671E+00  -2.50704240693186E+01  -3.67538631878667E+01  -1.49055561865952E+01  -1.82857205158810E+01  -4.40671775190206E+00  -6.07625501028988E+00  -9.33236216570152E+00  -4.75014656701633E+00  -5.31676588333410E+00  -2.10648571200529E+00  -9.52021875608539E+00  -4.93800315729894E+00  -5.59415181324098E+00  -2.22387164187209E+00  -7.79413871715382E+00  -5.85785155831048E+00
  5.65290E+01                8.00564323101269E+00   4.43282659611716E-04   4.56371885724816E-04   6.24721774652281E-02   1.69000000980549E-02   1.27576617866148E-02   1.85000001073354E-02   1.04000000603398E-01   5.12000002970577E-04   5.34901641032365E-06   5.38918134002142E-19   2.73538186142929E-14   1.07300628257565E-08   1.68773820327326E-08   2.01350675004540E-07   1.00000000580191E-03  -7.91691657650013E+00  -5.33153307693673E+00  -1.36725949628131E+00  -1.77211645210457E+00  -2.15252301681433E+00  -1.97261129036736E+00  -1.00871329269545E+00  -3.32532316786829E+00  -5.55571257775560E+00  -1.82684769489368E+01  -1.35912510160998E+01  -8.02058102967970E+00  -7.77269481096450E+00  -6.69604681714639E+00  -2.99999995582000E+00  -1.14104624231322E+01  -7.08025323918043E+00  -9.45244954848432E+00  -5.01942829258334E+00  -5.34402157637855E+00  -2.24374140513679E+00  -5.20744116788841E+00  -3.40402432226778E+00  -7.38344280012001E+00  -1.22156391094399E+01  -7.42261785352583E+00  -6.39721113736292E+00  -1.01195073239493E+01  -5.70693096603564E+00  -6.90694691040260E+00  -2.45488912059176E+01  -3.60884390206696E+01  -1.47636936748850E+01  -1.81398001260300E+01  -4.40670561417537E+00  -6.07423203356564E+00  -9.29518592188154E+00  -4.75216466615128E+00  -5.31675794987888E+00  -2.10647777857291E+00  -9.48303998513021E+00  -4.94001872929870E+00  -5.59413898347910E+00  -2.22385881213304E+00  -7.79615172601478E+00  -5.85582345494259E+00
  6.17851E+01                8.00770396999967E+00   4.41115740410650E-04   4.54475995154913E-04   6.24752017537932E-02   1.69000001087928E-02   1.27574510695036E-02   1.85000001190894E-02   1.04000000669474E-01   5.12000003295874E-04   7.77847853720167E-06   5.31307640795937E-19   3.34138281158276E-14   1.09741071987400E-08   1.44106345649720E-08   2.01350422552152E-07   1.00000000643725E-03  -7.91897690496218E+00  -5.33151502534763E+00  -1.36724099656539E+00  -1.77211789778816E+00  -2.15253280994924E+00  -1.97261345993054E+00  -1.00871383911321E+00  -3.32532417215924E+00  -5.39309732257068E+00  -1.82746536846311E+01  -1.35042131662413E+01  -8.01082375143879E+00  -7.84131678593762E+00  -6.69604736166280E+00  -2.99999995554407E+00  -1.14027674247886E+01  -7.07820478857193E+00  -9.44270555485491E+00  -5.02148792324488E+00  -5.34402212105182E+00  -2.24374195003678E+00  -5.21154979383575E+00  -3.40607060284869E+00  -7.21876930119168E+00  -1.20432700674907E+01  -7.26205243586755E+00  -6.23458663371637E+00  -9.95686438765735E+00  -5.54430646261581E+00  -6.74433698050241E+00  -2.42122068724659E+01  -3.56647164209646E+01  -1.46787183452948E+01  -1.80506985129414E+01  -4.40669349802528E+00  -6.07217570728335E+00  -9.28543402895722E+00  -4.75421639751791E+00  -5.31675059525724E+00  -2.10647042417799E+00  -9.47328585591952E+00  -4.94206822437896E+00  -5.59412608657367E+00  -2.22384591545433E+00  -7.79819785901887E+00  -5.85376147935159E+00
  6.67163E+01                8.00984422370633E+00   4.38876943607020E-04   4.52536281595744E-04   6.24785118831881E-02   1.69000001191022E-02   1.27572081143437E-02   1.85000001303745E-02   1.04000000732915E-01   5.12000003608195E-04   1.05183052557246E-05   5.23516510885914E-19   3.78303448440058E-14   1.08015750954482E-08   1.21188230077153E-08   2.01350188425385E-07   1.00000000704725E-03  -7.92111677799248E+00  -5.33149564570411E+00  -1.36722120081517E+00  -1.77211952812962E+00  -2.15254453144837E+00  -1.97261639360008E+00  -1.00871447365416E+00  -3.32532530566339E+00  -5.26205277453559E+00  -1.82810693629407E+01  -1.34501651437409E+01  -8.01771684178081E+00  -7.91653944730366E+00  -6.69604786665315E+00  -2.99999995527915E+00  -1.14118021977489E+01  -7.07607857022457E+00  -9.44961360436939E+00  -5.02362714919102E+00  -5.34402262614474E+00  -2.24374245479035E+00  -5.21581574322769E+00  -3.40819480891155E+00  -7.08558681331010E+00  -1.19191218474709E+01  -7.13313539227947E+00  -6.10353086927507E+00  -9.82578889020300E+00  -5.41325069783516E+00  -6.61329766039837E+00  -2.39730724195720E+01  -3.53715335594311E+01  -1.46268122283136E+01  -1.79945074323240E+01  -4.40667982404471E+00  -6.07004046732809E+00  -9.29233303495945E+00  -4.75634657995181E+00  -5.31674205683792E+00  -2.10646188541931E+00  -9.48018199423808E+00  -4.94419553912918E+00  -5.59411161476380E+00  -2.22383144330511E+00  -7.80032192768102E+00  -5.85162007893073E+00
  7.30451E+01                8.01267680782054E+00   4.35931955205005E-04   4.50027920685571E-04   6.24833243420426E-02   1.69000001325768E-02   1.27568699829106E-02   1.85000001451243E-02   1.04000000815832E-01   5.12000004016404E-04   1.46427886299471E-05   5.13381415843693E-19   4.04718644120733E-14   1.01049582684772E-08   9.41763456938732E-09   2.01349842316833E-07   1.00000000784454E-03  -7.92394879945896E+00  -5.33146783195261E+00  -1.36719277254322E+00  -1.77212198232544E+00  -2.15256102604016E+00  -1.97262069182168E+00  -1.00871540175750E+00  -3.32532691752741E+00  -5.11838406044570E+00  -1.82895596026453E+01  -1.34206758777421E+01  -8.04668613517662E+00  -8.02605805395338E+00  -6.69604861317920E+00  -2.99999995493289E+00  -1.14436061872880E+01  -7.07326590070980E+00  -9.47860417780573E+00  -5.02645821422079E+00  -5.34402337272330E+00  -2.24374320138404E+00  -5.22146022436026E+00  -3.41100450416561E+00  -6.93908893511365E+00  -1.18044272122256E+01  -6.99228124862756E+00  -5.95984640717194E+00  -9.68207609202696E+00  -5.26956623574716E+00  -6.46963671793741E+00  -2.37704342489671E+01  -3.51394055520704E+01  -1.46001579879231E+01  -1.79621814371361E+01  -4.40666038059043E+00  -6.06721525590293E+00  -9.32131103410910E+00  -4.75916507069488E+00  -5.31673022912978E+00  -2.10645005772630E+00  -9.50915578294261E+00  -4.94700981942714E+00  -5.59409104528453E+00  -2.22381087384097E+00  -7.80313142036296E+00  -5.84878579991057E+00
  8.05639E+01                8.01575644226783E+00   4.32754313897175E-04   4.47417523017675E-04   6.24895237977720E-02   1.69000001487692E-02   1.27564529944011E-02   1.85000001628492E-02   1.04000000915474E-01   5.12000004506950E-04   2.02499706525294E-05   5.02586212363560E-19   3.90078230046514E-14   8.88268888648287E-09   6.74329065846052E-09   2.01349412393692E-07   1.00000000880264E-03  -7.92702773514038E+00  -5.33143285987186E+00  -1.36715703730288E+00  -1.77212531858478E+00  -2.15258194015493E+00  -1.97262662574032E+00  -1.00871662915145E+00  -3.32532895231846E+00  -4.97759513234028E+00  -1.82987891756329E+01  -1.34364868383990E+01  -8.10269933279074E+00  -8.17112800689962E+00  -6.69604954048782E+00  -2.99999995451680E+00  -1.15027016424415E+01  -7.07021142788920E+00  -9.53464423286349E+00  -5.02953596203023E+00  -5.34402429998860E+00  -2.24374412873394E+00  -5.22759337226546E+00  -3.41405528308169E+00  -6.79522462007287E+00  -1.17196574250632E+01  -6.85454915421681E+00  -5.81903749221705E+00  -9.54123155625162E+00  -5.12875732087687E+00  -6.32885773013846E+00  -2.36612785136064E+01  -3.50460600684713E+01  -1.46190516153103E+01  -1.79749076153161E+01  -4.40663583710875E+00  -6.06414537373341E+00  -9.37733563960700E+00  -4.76222736894447E+00  -5.31671570683522E+00  -2.10643553551635E+00  -9.56517463830945E+00  -4.95006636754566E+00  -5.59406514505262E+00  -2.22378497369366E+00  -7.80618194775290E+00  -5.84570406045537E+00
  8.66404E+01                8.01768472655276E+00   4.30777718303611E-04   4.45913998484551E-04   6.24947133824412E-02   1.69000001618755E-02   1.27562023751299E-02   1.85000001771961E-02   1.04000000996127E-01   5.12000004904006E-04   2.51852218807106E-05   4.95949155192528E-19   3.52227373173519E-14   7.81337933207274E-09   5.04268901790170E-09   2.01348885323621E-07   1.00000000957814E-03  -7.92895516287808E+00  -5.33140361333648E+00  -1.36712685540250E+00  -1.77212825487028E+00  -2.15259395379351E+00  -1.97262977771754E+00  -1.00871755084840E+00  -3.32533040365238E+00  -4.88288036732006E+00  -1.83045625909946E+01  -1.34806966776802E+01  -8.15842561629569E+00  -8.29733769868671E+00  -6.69605067733703E+00  -2.99999995418000E+00  -1.15603594257871E+01  -7.06830036402692E+00  -9.59038981558790E+00  -5.03146193360315E+00  -5.34402543674266E+00  -2.24374526576452E+00  -5.23143154445952E+00  -3.41596181881182E+00  -6.69858677755178E+00  -1.16806762291288E+01  -6.76174834713093E+00  -5.72431185031231E+00  -9.44647587250160E+00  -5.03403167924866E+00  -6.23415399694449E+00  -2.36549972442270E+01  -3.50839877693213E+01  -1.46651934560495E+01  -1.80171828596144E+01  -4.40661833163402E+00  -6.06222492212695E+00  -9.43307178529365E+00  -4.76414390347962E+00  -5.31670740655152E+00  -2.10642723550916E+00  -9.62090727448718E+00  -4.95197939257188E+00  -5.59404643632784E+00  -2.22376626524541E+00  -7.80808817531585E+00  -5.84377319575622E+00
